"id","id_lat","id_lon","lat","lon"
751,-43,176.5,-42.875,176.625
751,-43,176.5,-43.125,176.625
751,-43,176.5,-43.125,176.375
752,-43,176.75,-42.875,176.625
752,-43,176.75,-42.875,176.875
752,-43,176.75,-43.125,176.875
752,-43,176.75,-43.125,176.625
753,-43,177,-42.875,176.875
753,-43,177,-42.875,177.125
753,-43,177,-43.125,177.125
753,-43,177,-43.125,176.875
755,-43,177.5,-42.875,177.375
755,-43,177.5,-42.875,177.625
755,-43,177.5,-43.125,177.625
755,-43,177.5,-43.125,177.375
756,-43,177.75,-42.875,177.625
756,-43,177.75,-42.875,177.875
756,-43,177.75,-43.125,177.875
756,-43,177.75,-43.125,177.625
757,-43,178,-42.875,177.875
757,-43,178,-42.875,178.125
757,-43,178,-43.125,178.125
757,-43,178,-43.125,177.875
758,-43,178.25,-42.875,178.125
758,-43,178.25,-42.875,178.375
758,-43,178.25,-43.125,178.375
758,-43,178.25,-43.125,178.125
759,-43,178.5,-42.875,178.375
759,-43,178.5,-42.875,178.625
759,-43,178.5,-43.125,178.625
759,-43,178.5,-43.125,178.375
760,-43,178.75,-42.875,178.625
760,-43,178.75,-42.875,178.875
760,-43,178.75,-43.125,178.875
760,-43,178.75,-43.125,178.625
761,-43,179,-42.875,178.875
761,-43,179,-42.875,179.125
761,-43,179,-43.125,179.125
761,-43,179,-43.125,178.875
762,-43,179.25,-42.875,179.125
762,-43,179.25,-42.875,179.375
762,-43,179.25,-43.125,179.375
762,-43,179.25,-43.125,179.125
763,-43,179.5,-42.875,179.375
763,-43,179.5,-42.875,179.625
763,-43,179.5,-43.125,179.625
763,-43,179.5,-43.125,179.375
764,-43,179.75,-42.875,179.625
764,-43,179.75,-42.875,179.875
764,-43,179.75,-43.125,179.875
764,-43,179.75,-43.125,179.625
765,-43,180,-42.875,179.875
765,-43,180,-42.875,180.125
765,-43,180,-43.125,180.125
765,-43,180,-43.125,179.875
766,-43,180.25,-42.875,180.125
766,-43,180.25,-42.875,180.375
766,-43,180.25,-43.125,180.375
766,-43,180.25,-43.125,180.125
767,-43,180.5,-42.875,180.375
767,-43,180.5,-42.875,180.625
767,-43,180.5,-43.125,180.625
767,-43,180.5,-43.125,180.375
768,-43,180.75,-42.875,180.625
768,-43,180.75,-42.875,180.875
768,-43,180.75,-43.125,180.875
768,-43,180.75,-43.125,180.625
769,-43,181,-42.875,180.875
769,-43,181,-42.875,181.125
769,-43,181,-43.125,181.125
769,-43,181,-43.125,180.875
770,-43,181.25,-42.875,181.125
770,-43,181.25,-42.875,181.375
770,-43,181.25,-43.125,181.375
770,-43,181.25,-43.125,181.125
771,-43,181.5,-42.875,181.375
771,-43,181.5,-42.875,181.625
771,-43,181.5,-43.125,181.625
771,-43,181.5,-43.125,181.375
776,-43,182.75,-42.875,182.625
776,-43,182.75,-42.875,182.875
776,-43,182.75,-43.125,182.875
776,-43,182.75,-43.125,182.625
778,-43,183.25,-42.875,183.125
778,-43,183.25,-42.875,183.375
778,-43,183.25,-43.125,183.375
778,-43,183.25,-43.125,183.125
779,-43,183.5,-42.875,183.375
779,-43,183.5,-42.875,183.625
779,-43,183.5,-43.125,183.625
779,-43,183.5,-43.125,183.375
780,-43,183.75,-42.875,183.625
780,-43,183.75,-42.875,183.875
780,-43,183.75,-43.125,183.875
780,-43,183.75,-43.125,183.625
800,-42.75,173.5,-42.625,173.375
800,-42.75,173.5,-42.625,173.625
800,-42.75,173.5,-42.875,173.625
800,-42.75,173.5,-42.875,173.375
801,-42.75,173.75,-42.625,173.625
801,-42.75,173.75,-42.625,173.875
801,-42.75,173.75,-42.875,173.875
801,-42.75,173.75,-42.875,173.625
805,-42.75,174.75,-42.625,174.625
805,-42.75,174.75,-42.625,174.875
805,-42.75,174.75,-42.875,174.875
805,-42.75,174.75,-42.875,174.625
806,-42.75,175,-42.625,174.875
806,-42.75,175,-42.625,175.125
806,-42.75,175,-42.875,175.125
806,-42.75,175,-42.875,174.875
807,-42.75,175.25,-42.625,175.125
807,-42.75,175.25,-42.625,175.375
807,-42.75,175.25,-42.875,175.375
807,-42.75,175.25,-42.875,175.125
808,-42.75,175.5,-42.625,175.375
808,-42.75,175.5,-42.625,175.625
808,-42.75,175.5,-42.875,175.625
808,-42.75,175.5,-42.875,175.375
809,-42.75,175.75,-42.625,175.625
809,-42.75,175.75,-42.625,175.875
809,-42.75,175.75,-42.875,175.875
809,-42.75,175.75,-42.875,175.625
810,-42.75,176,-42.625,175.875
810,-42.75,176,-42.625,176.125
810,-42.75,176,-42.875,176.125
810,-42.75,176,-42.875,175.875
811,-42.75,176.25,-42.625,176.125
811,-42.75,176.25,-42.625,176.375
811,-42.75,176.25,-42.875,176.375
811,-42.75,176.25,-42.875,176.125
812,-42.75,176.5,-42.625,176.375
812,-42.75,176.5,-42.625,176.625
812,-42.75,176.5,-42.875,176.625
812,-42.75,176.5,-42.875,176.375
813,-42.75,176.75,-42.625,176.625
813,-42.75,176.75,-42.625,176.875
813,-42.75,176.75,-42.875,176.875
813,-42.75,176.75,-42.875,176.625
814,-42.75,177,-42.625,176.875
814,-42.75,177,-42.625,177.125
814,-42.75,177,-42.875,177.125
814,-42.75,177,-42.875,176.875
815,-42.75,177.25,-42.625,177.125
815,-42.75,177.25,-42.625,177.375
815,-42.75,177.25,-42.875,177.375
815,-42.75,177.25,-42.875,177.125
816,-42.75,177.5,-42.625,177.375
816,-42.75,177.5,-42.625,177.625
816,-42.75,177.5,-42.875,177.625
816,-42.75,177.5,-42.875,177.375
817,-42.75,177.75,-42.625,177.625
817,-42.75,177.75,-42.625,177.875
817,-42.75,177.75,-42.875,177.875
817,-42.75,177.75,-42.875,177.625
818,-42.75,178,-42.625,177.875
818,-42.75,178,-42.625,178.125
818,-42.75,178,-42.875,178.125
818,-42.75,178,-42.875,177.875
819,-42.75,178.25,-42.625,178.125
819,-42.75,178.25,-42.625,178.375
819,-42.75,178.25,-42.875,178.375
819,-42.75,178.25,-42.875,178.125
820,-42.75,178.5,-42.625,178.375
820,-42.75,178.5,-42.625,178.625
820,-42.75,178.5,-42.875,178.625
820,-42.75,178.5,-42.875,178.375
821,-42.75,178.75,-42.625,178.625
821,-42.75,178.75,-42.625,178.875
821,-42.75,178.75,-42.875,178.875
821,-42.75,178.75,-42.875,178.625
822,-42.75,179,-42.625,178.875
822,-42.75,179,-42.625,179.125
822,-42.75,179,-42.875,179.125
822,-42.75,179,-42.875,178.875
823,-42.75,179.25,-42.625,179.125
823,-42.75,179.25,-42.625,179.375
823,-42.75,179.25,-42.875,179.375
823,-42.75,179.25,-42.875,179.125
824,-42.75,179.5,-42.625,179.375
824,-42.75,179.5,-42.625,179.625
824,-42.75,179.5,-42.875,179.625
824,-42.75,179.5,-42.875,179.375
825,-42.75,179.75,-42.625,179.625
825,-42.75,179.75,-42.625,179.875
825,-42.75,179.75,-42.875,179.875
825,-42.75,179.75,-42.875,179.625
826,-42.75,180,-42.625,179.875
826,-42.75,180,-42.625,180.125
826,-42.75,180,-42.875,180.125
826,-42.75,180,-42.875,179.875
827,-42.75,180.25,-42.625,180.125
827,-42.75,180.25,-42.625,180.375
827,-42.75,180.25,-42.875,180.375
827,-42.75,180.25,-42.875,180.125
828,-42.75,180.5,-42.625,180.375
828,-42.75,180.5,-42.625,180.625
828,-42.75,180.5,-42.875,180.625
828,-42.75,180.5,-42.875,180.375
829,-42.75,180.75,-42.625,180.625
829,-42.75,180.75,-42.625,180.875
829,-42.75,180.75,-42.875,180.875
829,-42.75,180.75,-42.875,180.625
830,-42.75,181,-42.625,180.875
830,-42.75,181,-42.625,181.125
830,-42.75,181,-42.875,181.125
830,-42.75,181,-42.875,180.875
831,-42.75,181.25,-42.625,181.125
831,-42.75,181.25,-42.625,181.375
831,-42.75,181.25,-42.875,181.375
831,-42.75,181.25,-42.875,181.125
832,-42.75,181.5,-42.625,181.375
832,-42.75,181.5,-42.625,181.625
832,-42.75,181.5,-42.875,181.625
832,-42.75,181.5,-42.875,181.375
834,-42.75,182,-42.625,181.875
834,-42.75,182,-42.625,182.125
834,-42.75,182,-42.875,182.125
834,-42.75,182,-42.875,181.875
836,-42.75,182.5,-42.625,182.375
836,-42.75,182.5,-42.625,182.625
836,-42.75,182.5,-42.875,182.625
836,-42.75,182.5,-42.875,182.375
837,-42.75,182.75,-42.625,182.625
837,-42.75,182.75,-42.625,182.875
837,-42.75,182.75,-42.875,182.875
837,-42.75,182.75,-42.875,182.625
838,-42.75,183,-42.625,182.875
838,-42.75,183,-42.625,183.125
838,-42.75,183,-42.875,183.125
838,-42.75,183,-42.875,182.875
877,-42.5,177.5,-42.375,177.375
877,-42.5,177.5,-42.375,177.625
877,-42.5,177.5,-42.625,177.625
877,-42.5,177.5,-42.625,177.375
